# <seq_name> <frame.png> <n_obj> <n_qualified> <rmin> <rmax> <lidar_noise_std_m>
# {"root": "E:/data_collect", "max_range": 20.0, "min_inside": 8, "min_z": 0.5, "lidar_offset": 6, "mode": "any", "modalities": ["rgb", "ir", "lidar"], "train_ratio": 0.8, "seed": 0}
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 60.6712.png 3 2 10.60 16.01 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 60.7379.png 3 2 10.98 16.39 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 60.8046.png 3 2 11.38 16.67 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 60.8713.png 3 2 11.78 16.85 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 60.9380.png 3 2 12.19 16.93 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 61.0047.png 3 2 12.61 16.92 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 61.0714.png 3 2 13.05 16.83 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 61.1381.png 3 2 13.50 16.67 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 61.2048.png 3 2 13.95 16.45 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 61.2715.png 3 2 14.39 16.18 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 61.3382.png 3 2 14.81 15.86 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 61.4049.png 3 2 15.20 15.52 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 61.4716.png 3 2 15.17 15.55 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 61.5383.png 3 2 14.83 15.84 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 61.6050.png 3 2 14.53 16.08 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 61.6717.png 3 2 14.31 16.27 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 61.7384.png 3 2 14.21 16.39 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 61.8051.png 3 2 14.16 16.47 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 61.8718.png 3 2 14.17 16.49 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 61.9385.png 3 2 14.25 16.46 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 62.0052.png 3 2 14.41 16.39 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 62.0719.png 3 2 14.66 16.27 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 62.1386.png 3 2 15.01 16.12 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 62.2053.png 3 2 15.46 15.93 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 62.2720.png 3 2 15.71 16.01 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 62.3387.png 3 2 15.47 16.62 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 62.4054.png 3 2 15.20 17.21 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 62.4721.png 3 2 14.93 17.73 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 62.5388.png 3 2 14.71 18.16 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 62.6055.png 3 2 14.53 18.50 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 62.6722.png 3 2 14.40 18.74 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 62.7389.png 3 2 14.31 18.88 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 62.8056.png 3 2 14.26 18.92 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 62.8723.png 3 2 14.24 18.87 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 62.9390.png 3 2 14.27 18.75 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 63.0057.png 3 2 14.33 18.54 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 63.0724.png 3 2 14.43 18.26 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 63.1391.png 3 2 14.57 17.93 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 63.2058.png 3 2 14.74 17.54 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 63.2725.png 3 2 14.95 17.11 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 63.3392.png 3 2 15.20 16.65 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 63.4059.png 3 2 15.48 16.25 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 63.4726.png 3 2 15.79 15.93 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 63.5393.png 3 2 15.71 16.14 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 63.6060.png 3 2 15.60 16.53 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 63.6727.png 3 2 15.62 16.94 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 63.7394.png 3 2 15.78 17.39 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 63.8061.png 3 2 16.09 17.81 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 63.8728.png 3 2 16.56 18.20 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 63.9395.png 3 2 17.16 18.57 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 64.0062.png 3 2 17.89 18.91 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 64.0729.png 3 2 18.70 19.21 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 64.1396.png 3 2 19.49 19.53 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 64.2063.png 3 1 19.73 19.73 4.5
Town01_Opt/carla_data/00003/snow_night/DJI-avata2=DJI-mavic-mini=DJI-phantom4 64.2730.png 3 1 19.94 19.94 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 44.6734.png 3 1 19.84 19.84 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 44.7401.png 3 1 17.83 17.83 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 44.8068.png 3 1 15.83 15.83 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 44.8735.png 3 1 13.83 13.83 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 44.9402.png 3 1 11.84 11.84 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 45.0069.png 3 1 9.86 9.86 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 45.0736.png 3 1 7.90 7.90 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 45.1403.png 3 1 6.21 6.21 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 45.2070.png 3 1 4.79 4.79 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 45.2737.png 3 1 3.63 3.63 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 46.2075.png 3 1 2.51 2.51 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 46.2742.png 3 1 3.20 3.20 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 46.3409.png 3 1 4.00 4.00 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 46.4076.png 3 1 4.89 4.89 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 46.4743.png 3 1 5.87 5.87 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 46.5410.png 3 1 6.91 6.91 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 46.6077.png 3 1 8.02 8.02 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 46.6744.png 3 1 9.19 9.19 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 46.7411.png 3 1 10.42 10.42 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 46.8078.png 3 1 11.69 11.69 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 46.8745.png 3 1 13.02 13.02 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 46.9412.png 3 1 14.38 14.38 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 47.0079.png 3 1 15.79 15.79 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 47.0746.png 3 1 17.23 17.23 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 47.1413.png 3 1 18.71 18.71 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 52.8108.png 3 1 19.18 19.18 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 52.8775.png 3 1 17.73 17.73 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 52.9442.png 3 1 16.28 16.28 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 53.0109.png 3 1 14.83 14.83 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 53.0776.png 3 1 13.38 13.38 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 53.1443.png 3 1 11.94 11.94 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 53.2110.png 3 1 10.49 10.49 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 53.2777.png 3 1 9.25 9.25 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 53.3444.png 3 1 8.14 8.14 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 53.4111.png 3 1 7.18 7.18 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 53.4778.png 3 1 6.38 6.38 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 53.5445.png 3 1 5.73 5.73 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 53.6112.png 3 1 5.26 5.26 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 53.6779.png 3 1 4.96 4.96 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-avata2 53.7446.png 3 1 4.83 4.83 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 40.5033.png 3 2 7.28 14.35 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 40.5700.png 3 2 6.28 14.93 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 40.6367.png 3 3 5.46 19.92 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 40.7034.png 3 3 4.81 19.75 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 40.7701.png 3 3 4.33 19.60 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 40.8368.png 3 3 3.99 19.48 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 40.9035.png 3 2 17.77 19.39 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 40.9702.png 3 2 18.34 19.35 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 41.0369.png 3 2 18.91 19.35 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 41.1036.png 3 2 19.40 19.48 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 41.1703.png 3 1 19.50 19.50 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 41.2370.png 3 1 19.67 19.67 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 41.3037.png 3 1 19.89 19.89 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 41.5038.png 3 1 5.37 5.37 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 41.5705.png 3 1 5.83 5.83 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 41.6372.png 3 1 6.34 6.34 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 41.7039.png 3 1 6.91 6.91 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 41.7706.png 3 1 7.53 7.53 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 41.8373.png 3 1 8.20 8.20 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 41.9040.png 3 1 8.91 8.91 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 41.9707.png 3 1 9.65 9.65 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 42.0374.png 3 1 10.42 10.42 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 42.1041.png 3 1 11.21 11.21 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 42.1708.png 3 1 12.00 12.00 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 42.2375.png 3 1 12.80 12.80 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 42.3042.png 3 1 13.56 13.56 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 42.3709.png 3 1 14.27 14.27 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 42.4376.png 3 1 14.89 14.89 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 42.5043.png 3 1 15.41 15.41 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 42.5710.png 3 1 15.82 15.82 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 42.6377.png 3 1 16.12 16.12 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 42.7044.png 3 1 16.32 16.32 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 42.7711.png 3 2 16.42 19.96 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 42.8378.png 3 2 16.42 19.86 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 42.9045.png 3 2 16.34 19.84 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 42.9712.png 3 2 16.19 19.92 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 43.0379.png 3 1 15.96 15.96 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 43.1046.png 3 1 15.66 15.66 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 43.1713.png 3 1 15.30 15.30 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 43.2380.png 3 1 14.89 14.89 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 43.3047.png 3 1 14.43 14.43 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 43.3714.png 3 1 13.95 13.95 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 43.4381.png 3 1 13.45 13.45 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 43.5048.png 3 1 12.98 12.98 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 43.5715.png 3 1 12.54 12.54 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 43.6382.png 3 1 12.16 12.16 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 43.7049.png 3 1 11.84 11.84 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 43.7716.png 3 1 11.58 11.58 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 43.8383.png 3 1 11.41 11.41 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 43.9050.png 3 1 11.33 11.33 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 43.9717.png 3 1 11.36 11.36 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 44.0384.png 3 1 11.48 11.48 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 44.1051.png 3 1 11.72 11.72 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 44.1718.png 3 1 12.06 12.06 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 44.2385.png 3 1 12.50 12.50 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 44.3052.png 3 1 13.03 13.03 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 44.3719.png 3 1 13.66 13.66 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 44.4386.png 3 1 14.36 14.36 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 44.5053.png 3 1 15.12 15.12 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 44.5720.png 3 1 15.92 15.92 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 44.6387.png 3 1 16.74 16.74 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 44.7054.png 3 1 17.54 17.54 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 44.7721.png 3 1 18.29 18.29 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 44.8388.png 3 1 18.96 18.96 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 44.9055.png 3 1 19.54 19.54 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 45.6392.png 3 1 19.65 19.65 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 45.7059.png 3 1 19.19 19.19 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 45.7726.png 3 1 18.68 18.68 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 45.8393.png 3 1 18.13 18.13 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 45.9060.png 3 1 17.57 17.57 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 45.9727.png 3 1 16.98 16.98 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 46.0394.png 3 1 16.44 16.44 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 46.1061.png 3 1 15.95 15.95 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 46.1728.png 3 1 15.52 15.52 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 46.2395.png 3 1 15.15 15.15 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 46.3062.png 3 1 14.86 14.86 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 46.3729.png 3 1 14.66 14.66 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 46.4396.png 3 1 14.56 14.56 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 46.5063.png 3 1 14.55 14.55 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 46.5730.png 3 1 14.66 14.66 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 46.6397.png 3 1 14.88 14.88 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 46.7064.png 3 1 15.21 15.21 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 46.7731.png 3 1 15.64 15.64 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 46.8398.png 3 1 16.15 16.15 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 46.9065.png 3 1 16.73 16.73 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 46.9732.png 3 1 17.34 17.34 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 47.0399.png 3 1 17.95 17.95 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 47.1066.png 3 1 18.52 18.52 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 47.1733.png 3 1 19.04 19.04 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 47.2400.png 3 1 19.49 19.49 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 47.3067.png 3 1 19.86 19.86 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 47.8403.png 3 1 19.85 19.85 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 47.9070.png 3 1 19.50 19.50 4.5
Town01_Opt/carla_data/00003/snow_night/matrix-300-RTK=Matrice-600-Pro=DJI-phantom4 47.9737.png 3 1 19.09 19.09 4.5
